Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Host_Country,Tournament_Decade,Goal_Difference,Match_Outcome,Home_Win,Away_Win,Draw,Winning_Margin,Stage_Normalized,Is_Knockout,Goals_Per_Match,Tournament_Number,Is_Host_Match,Went_To_Extra_Time,Decided_On_Penalties,Went_To_Shootout,Match_Importance,Home_Continent,Away_Continent,Host_Continent
2022,2022-12-01 22:00:00,Group Stage,Khalifa International Stadium,Al Rayyan,Japan,2.0,1.0,Spain,,Qatar,2020,1.0,Home Win,True,False,False,Narrow,Group Stage,False,3.0,22,False,False,False,False,1,Asia,Europe,Asia
2022,2022-12-02 18:00:00,Group Stage,Al Janoub Stadium,Al Wakrah,Ghana,0.0,2.0,Uruguay,,Qatar,2020,2.0,Away Win,False,True,False,Clear,Group Stage,False,2.0,22,False,False,False,False,1,Africa,South America,Asia
2022,2022-12-02 18:00:00,Group Stage,Education City Stadium,Al Rayyan,Republic of Korea,2.0,1.0,Portugal,,Qatar,2020,1.0,Home Win,True,False,False,Narrow,Group Stage,False,3.0,22,False,False,False,False,1,Asia,Europe,Asia
2022,2022-12-02 22:00:00,Group Stage,Lusail Stadium,Lusail,Cameroon,1.0,0.0,Brazil,,Qatar,2020,1.0,Home Win,True,False,False,Narrow,Group Stage,False,1.0,22,False,False,False,False,1,Africa,South America,Asia
2022,2022-12-02 22:00:00,Group Stage,Stadium 974,Doha,Serbia,2.0,3.0,Switzerland,,Qatar,2020,1.0,Away Win,False,True,False,Narrow,Group Stage,False,5.0,22,False,False,False,False,1,Europe,Europe,Asia
2022,2022-12-03 18:00:00,Round of 16,Khalifa International Stadium,Al Rayyan,Netherlands,3.0,1.0,United States,,Qatar,2020,2.0,Home Win,True,False,False,Clear,Round of 16,True,4.0,22,False,False,False,False,3,Europe,North America,Asia
2022,2022-12-03 22:00:00,Round of 16,Ahmad bin Ali Stadium,Al Rayyan,Argentina,2.0,1.0,Australia,,Qatar,2020,1.0,Home Win,True,False,False,Narrow,Round of 16,True,3.0,22,False,False,False,False,3,South America,Oceania,Asia
2022,2022-12-04 18:00:00,Round of 16,Al Thumama Stadium,Doha,France,3.0,1.0,Poland,,Qatar,2020,2.0,Home Win,True,False,False,Clear,Round of 16,True,4.0,22,False,False,False,False,3,Europe,Europe,Asia
2022,2022-12-04 22:00:00,Round of 16,Al Bayt Stadium,Al Khor,England,3.0,0.0,Senegal,,Qatar,2020,3.0,Home Win,True,False,False,Rout,Round of 16,True,3.0,22,False,False,False,False,3,Europe,Africa,Asia
2022,2022-12-05 18:00:00,Round of 16,Al Janoub Stadium,Al Wakrah,Japan,1.0,1.0,Croatia,Croatia win on penalties (3 - 1),Qatar,2020,0.0,Draw,False,False,True,,Round of 16,True,2.0,22,False,False,True,True,3,Asia,Europe,Asia
2022,2022-12-05 22:00:00,Round of 16,Stadium 974,Doha,Brazil,4.0,1.0,Republic of Korea,,Qatar,2020,3.0,Home Win,True,False,False,Rout,Round of 16,True,5.0,22,False,False,False,False,3,South America,Asia,Asia
2022,2022-12-06 18:00:00,Round of 16,Education City Stadium,Al Rayyan,Morocco,0.0,0.0,Spain,Morocco win on penalties (3 - 0),Qatar,2020,0.0,Draw,False,False,True,,Round of 16,True,0.0,22,False,False,True,True,3,Africa,Europe,Asia
2022,2022-12-06 22:00:00,Round of 16,Lusail Stadium,Lusail,Portugal,6.0,1.0,Switzerland,,Qatar,2020,5.0,Home Win,True,False,False,Rout,Round of 16,True,7.0,22,False,False,False,False,3,Europe,Europe,Asia
2022,2022-12-09 18:00:00,Quarter-finals,Education City Stadium,Al Rayyan,Croatia,1.0,1.0,Brazil,Croatia win on penalties (4 - 2),Qatar,2020,0.0,Draw,False,False,True,,Quarter-finals,True,2.0,22,False,False,True,True,4,Europe,South America,Asia
2022,2022-12-09 22:00:00,Quarter-finals,Lusail Stadium,Lusail,Netherlands,2.0,2.0,Argentina,Argentina win on penalties (4 - 3),Qatar,2020,0.0,Draw,False,False,True,,Quarter-finals,True,4.0,22,False,False,True,True,4,Europe,South America,Asia
2022,2022-12-10 18:00:00,Quarter-finals,Al Thumama Stadium,Doha,Morocco,1.0,0.0,Portugal,,Qatar,2020,1.0,Home Win,True,False,False,Narrow,Quarter-finals,True,1.0,22,False,False,False,False,4,Africa,Europe,Asia
2022,2022-12-10 22:00:00,Quarter-finals,Al Bayt Stadium,Al Khor,England,1.0,2.0,France,,Qatar,2020,1.0,Away Win,False,True,False,Narrow,Quarter-finals,True,3.0,22,False,False,False,False,4,Europe,Europe,Asia
2022,2022-12-13 22:00:00,Semi-finals,Lusail Stadium,Lusail,Argentina,3.0,0.0,Croatia,,Qatar,2020,3.0,Home Win,True,False,False,Rout,Semi-finals,True,3.0,22,False,False,False,False,6,South America,Europe,Asia
2022,2022-12-14 22:00:00,Semi-finals,Al Bayt Stadium,Al Khor,France,2.0,0.0,Morocco,,Qatar,2020,2.0,Home Win,True,False,False,Clear,Semi-finals,True,2.0,22,False,False,False,False,6,Europe,Africa,Asia
2022,2022-12-17 18:00:00,Third Place Match,Khalifa International Stadium,Al Rayyan,Croatia,2.0,1.0,Morocco,,Qatar,2020,1.0,Home Win,True,False,False,Narrow,Third Place Match,True,3.0,22,False,False,False,False,5,Europe,Africa,Asia
2022,2022-12-18 18:00:00,Final,Lusail Stadium,Lusail,Argentina,3.0,3.0,France,Argentina win on penalties (4 - 2),Qatar,2020,0.0,Draw,False,False,True,,Final,True,6.0,22,False,False,True,True,7,South America,Europe,Asia
2026,,Group Stage,Mexico City Stadium,Mexico City,Mexico,2.0,0.0,South Africa,,United States/Canada/Mexico,2020,2.0,Home Win,True,False,False,Clear,Group Stage,False,2.0,23,True,False,False,False,1,North America,Africa,North America
2026,,Group Stage,Guadalajara Stadium,Guadalajara,Republic of Korea,2.0,1.0,Czechia,,United States/Canada/Mexico,2020,1.0,Home Win,True,False,False,Narrow,Group Stage,False,3.0,23,False,False,False,False,1,Asia,Europe,North America
2026,,Group Stage,Toronto Stadium,Toronto,Canada,1.0,1.0,Bosnia and Herzegovina,,United States/Canada/Mexico,2020,0.0,Draw,False,False,True,,Group Stage,False,2.0,23,True,False,False,False,1,North America,Europe,North America
2026,,Group Stage,Los Angeles Stadium,Los Angeles,United States,4.0,1.0,Paraguay,,United States/Canada/Mexico,2020,3.0,Home Win,True,False,False,Rout,Group Stage,False,5.0,23,True,False,False,False,1,North America,South America,North America
2026,,Group Stage,Boston Stadium,Boston,Haiti,0.0,1.0,Scotland,,United States/Canada/Mexico,2020,1.0,Away Win,False,True,False,Narrow,Group Stage,False,1.0,23,False,False,False,False,1,North America,Europe,North America
2026,,Group Stage,BC Place Vancouver,Vancouver,Australia,2.0,0.0,Turkey,,United States/Canada/Mexico,2020,2.0,Home Win,True,False,False,Clear,Group Stage,False,2.0,23,False,False,False,False,1,Oceania,Europe,North America
2026,,Group Stage,New York New Jersey Stadium,New Jersey,Brazil,1.0,1.0,Morocco,,United States/Canada/Mexico,2020,0.0,Draw,False,False,True,,Group Stage,False,2.0,23,False,False,False,False,1,South America,Africa,North America
2026,,Group Stage,San Francisco Bay Area Stadium,San Francisco,Qatar,1.0,1.0,Switzerland,,United States/Canada/Mexico,2020,0.0,Draw,False,False,True,,Group Stage,False,2.0,23,False,False,False,False,1,Asia,Europe,North America
2026,,Group Stage,Houston Stadium,Houston,Germany,7.0,1.0,Curaçao,,United States/Canada/Mexico,2020,6.0,Home Win,True,False,False,Rout,Group Stage,False,8.0,23,False,False,False,False,1,Europe,North America,North America
2026,,Group Stage,Dallas Stadium,Dallas,Netherlands,2.0,2.0,Japan,,United States/Canada/Mexico,2020,0.0,Draw,False,False,True,,Group Stage,False,4.0,23,False,False,False,False,1,Europe,Asia,North America
2026,,Group Stage,Philadelphia Stadium,Philadelphia,Ivory Coast,1.0,0.0,Ecuador,,United States/Canada/Mexico,2020,1.0,Home Win,True,False,False,Narrow,Group Stage,False,1.0,23,False,False,False,False,1,Africa,South America,North America
2026,,Group Stage,Monterrey Stadium,Monterrey,Sweden,5.0,1.0,Tunisia,,United States/Canada/Mexico,2020,4.0,Home Win,True,False,False,Rout,Group Stage,False,6.0,23,False,False,False,False,1,Europe,Africa,North America
2026,,Group Stage,Atlanta Stadium,Atlanta,Spain,0.0,0.0,Cape Verde,,United States/Canada/Mexico,2020,0.0,Draw,False,False,True,,Group Stage,False,0.0,23,False,False,False,False,1,Europe,Africa,North America
2026,,Group Stage,Seattle Stadium,Seattle,Belgium,1.0,1.0,Egypt,,United States/Canada/Mexico,2020,0.0,Draw,False,False,True,,Group Stage,False,2.0,23,False,False,False,False,1,Europe,Africa,North America
2026,,Group Stage,Miami Stadium,Miami,Saudi Arabia,1.0,1.0,Uruguay,,United States/Canada/Mexico,2020,0.0,Draw,False,False,True,,Group Stage,False,2.0,23,False,False,False,False,1,Asia,South America,North America
2026,,Group Stage,Los Angeles Stadium,Los Angeles,Iran,2.0,2.0,New Zealand,,United States/Canada/Mexico,2020,0.0,Draw,False,False,True,,Group Stage,False,4.0,23,False,False,False,False,1,Asia,Oceania,North America
2026,,Group Stage,New York New Jersey Stadium,New Jersey,France,3.0,1.0,Senegal,,United States/Canada/Mexico,2020,2.0,Home Win,True,False,False,Clear,Group Stage,False,4.0,23,False,False,False,False,1,Europe,Africa,North America
2026,,Group Stage,Boston Stadium,Boston,Iraq,1.0,4.0,Norway,,United States/Canada/Mexico,2020,3.0,Away Win,False,True,False,Rout,Group Stage,False,5.0,23,False,False,False,False,1,Asia,Europe,North America
2026,,Group Stage,Kansas City Stadium,Kansas City,Argentina,3.0,0.0,Algeria,,United States/Canada/Mexico,2020,3.0,Home Win,True,False,False,Rout,Group Stage,False,3.0,23,False,False,False,False,1,South America,Africa,North America
2026,,Group Stage,San Francisco Bay Area Stadium,San Francisco,Austria,3.0,1.0,Jordan,,United States/Canada/Mexico,2020,2.0,Home Win,True,False,False,Clear,Group Stage,False,4.0,23,False,False,False,False,1,Europe,Asia,North America
2026,,Group Stage,Houston Stadium,Houston,Portugal,1.0,1.0,DR Congo,,United States/Canada/Mexico,2020,0.0,Draw,False,False,True,,Group Stage,False,2.0,23,False,False,False,False,1,Europe,Africa,North America
2026,,Group Stage,Dallas Stadium,Dallas,England,4.0,2.0,Croatia,,United States/Canada/Mexico,2020,2.0,Home Win,True,False,False,Clear,Group Stage,False,6.0,23,False,False,False,False,1,Europe,Europe,North America
2026,,Group Stage,Toronto Stadium,Toronto,Ghana,1.0,0.0,Panama,,United States/Canada/Mexico,2020,1.0,Home Win,True,False,False,Narrow,Group Stage,False,1.0,23,False,False,False,False,1,Africa,North America,North America
2026,,Group Stage,Mexico City Stadium,Mexico City,Uzbekistan,1.0,3.0,Colombia,,United States/Canada/Mexico,2020,2.0,Away Win,False,True,False,Clear,Group Stage,False,4.0,23,False,False,False,False,1,Asia,South America,North America
2026,,Group Stage,Atlanta Stadium,Atlanta,Czechia,1.0,1.0,South Africa,,United States/Canada/Mexico,2020,0.0,Draw,False,False,True,,Group Stage,False,2.0,23,False,False,False,False,1,Europe,Africa,North America
2026,,Group Stage,Los Angeles Stadium,Los Angeles,Switzerland,4.0,1.0,Bosnia and Herzegovina,,United States/Canada/Mexico,2020,3.0,Home Win,True,False,False,Rout,Group Stage,False,5.0,23,False,False,False,False,1,Europe,Europe,North America
2026,,Group Stage,BC Place Vancouver,Vancouver,Canada,6.0,0.0,Qatar,,United States/Canada/Mexico,2020,6.0,Home Win,True,False,False,Rout,Group Stage,False,6.0,23,True,False,False,False,1,North America,Asia,North America
2026,,Group Stage,Guadalajara Stadium,Guadalajara,Mexico,1.0,0.0,Republic of Korea,,United States/Canada/Mexico,2020,1.0,Home Win,True,False,False,Narrow,Group Stage,False,1.0,23,True,False,False,False,1,North America,Asia,North America
2026,,Group Stage,Seattle Stadium,Seattle,United States,1.0,0.0,Australia,,United States/Canada/Mexico,2020,1.0,Home Win,True,False,False,Narrow,Group Stage,False,1.0,23,True,False,False,False,1,North America,Oceania,North America
2026,,Group Stage,Boston Stadium,Boston,Scotland,0.0,1.0,Morocco,,United States/Canada/Mexico,2020,1.0,Away Win,False,True,False,Narrow,Group Stage,False,1.0,23,False,False,False,False,1,Europe,Africa,North America
2026,,Group Stage,Philadelphia Stadium,Philadelphia,Brazil,3.0,0.0,Haiti,,United States/Canada/Mexico,2020,3.0,Home Win,True,False,False,Rout,Group Stage,False,3.0,23,False,False,False,False,1,South America,North America,North America
2026,,Group Stage,Santa Clara Stadium,Santa Clara,Turkey,0.0,1.0,Paraguay,,United States/Canada/Mexico,2020,1.0,Away Win,False,True,False,Narrow,Group Stage,False,1.0,23,False,False,False,False,1,Europe,South America,North America
2026,,Group Stage,Houston Stadium,Houston,Netherlands,5.0,1.0,Sweden,,United States/Canada/Mexico,2020,4.0,Home Win,True,False,False,Rout,Group Stage,False,6.0,23,False,False,False,False,1,Europe,Europe,North America
2026,,Group Stage,Toronto Stadium,Toronto,Germany,2.0,1.0,Ivory Coast,,United States/Canada/Mexico,2020,1.0,Home Win,True,False,False,Narrow,Group Stage,False,3.0,23,False,False,False,False,1,Europe,Africa,North America
2026,,Group Stage,Kansas City Stadium,Kansas City,Ecuador,0.0,0.0,Curaçao,,United States/Canada/Mexico,2020,0.0,Draw,False,False,True,,Group Stage,False,0.0,23,False,False,False,False,1,South America,North America,North America
2026,,Group Stage,Guadalajara Stadium,Guadalajara,Tunisia,0.0,4.0,Japan,,United States/Canada/Mexico,2020,4.0,Away Win,False,True,False,Rout,Group Stage,False,4.0,23,False,False,False,False,1,Africa,Asia,North America
2026,,Group Stage,Atlanta Stadium,Atlanta,Spain,4.0,0.0,Saudi Arabia,,United States/Canada/Mexico,2020,4.0,Home Win,True,False,False,Rout,Group Stage,False,4.0,23,False,False,False,False,1,Europe,Asia,North America
2026,,Group Stage,Los Angeles Stadium,Los Angeles,Belgium,0.0,0.0,Iran,,United States/Canada/Mexico,2020,0.0,Draw,False,False,True,,Group Stage,False,0.0,23,False,False,False,False,1,Europe,Asia,North America
2026,,Group Stage,Miami Stadium,Miami,Uruguay,2.0,2.0,Cape Verde,,United States/Canada/Mexico,2020,0.0,Draw,False,False,True,,Group Stage,False,4.0,23,False,False,False,False,1,South America,Africa,North America
2026,,Group Stage,Vancouver Stadium,Vancouver,New Zealand,1.0,3.0,Egypt,,United States/Canada/Mexico,2020,2.0,Away Win,False,True,False,Clear,Group Stage,False,4.0,23,False,False,False,False,1,Oceania,Africa,North America
2026,,Group Stage,Toronto Stadium,Toronto,Panama,0.0,1.0,Croatia,,United States/Canada/Mexico,2020,1.0,Away Win,False,True,False,Narrow,Group Stage,False,1.0,23,False,False,False,False,1,North America,Europe,North America
2026,,Group Stage,Zapopan Stadium,Zapopan,Colombia,1.0,0.0,DR Congo,,United States/Canada/Mexico,2020,1.0,Home Win,True,False,False,Narrow,Group Stage,False,1.0,23,False,False,False,False,1,South America,Africa,North America
2026,,Group Stage,Vancouver Stadium,Vancouver,Switzerland,2.0,1.0,Canada,,United States/Canada/Mexico,2020,1.0,Home Win,True,False,False,Narrow,Group Stage,False,3.0,23,True,False,False,False,1,Europe,North America,North America
2026,,Group Stage,Seattle Stadium,Seattle,Bosnia and Herzegovina,3.0,1.0,Qatar,,United States/Canada/Mexico,2020,2.0,Home Win,True,False,False,Clear,Group Stage,False,4.0,23,False,False,False,False,1,Europe,Asia,North America
2026,,Group Stage,Atlanta Stadium,Atlanta,Morocco,4.0,2.0,Haiti,,United States/Canada/Mexico,2020,2.0,Home Win,True,False,False,Clear,Group Stage,False,6.0,23,False,False,False,False,1,Africa,North America,North America
2026,,Group Stage,Miami Stadium,Miami,Scotland,0.0,3.0,Brazil,,United States/Canada/Mexico,2020,3.0,Away Win,False,True,False,Rout,Group Stage,False,3.0,23,False,False,False,False,1,Europe,South America,North America
2026,,Group Stage,Guadalajara Stadium,Guadalajara,South Africa,1.0,0.0,Republic of Korea,,United States/Canada/Mexico,2020,1.0,Home Win,True,False,False,Narrow,Group Stage,False,1.0,23,False,False,False,False,1,Africa,Asia,North America
2026,,Group Stage,Mexico City Stadium,Mexico City,Czechia,0.0,3.0,Mexico,,United States/Canada/Mexico,2020,3.0,Away Win,False,True,False,Rout,Group Stage,False,3.0,23,True,False,False,False,1,Europe,North America,North America
2026,,Group Stage,Philadelphia Stadium,Philadelphia,Curaçao,0.0,2.0,Ivory Coast,,United States/Canada/Mexico,2020,2.0,Away Win,False,True,False,Clear,Group Stage,False,2.0,23,False,False,False,False,1,North America,Africa,North America
2026,,Group Stage,New Jersey Stadium,New Jersey,Ecuador,2.0,1.0,Germany,,United States/Canada/Mexico,2020,1.0,Home Win,True,False,False,Narrow,Group Stage,False,3.0,23,False,False,False,False,1,South America,Europe,North America
2026,,Group Stage,Kansas City Stadium,Kansas City,Tunisia,1.0,3.0,Netherlands,,United States/Canada/Mexico,2020,2.0,Away Win,False,True,False,Clear,Group Stage,False,4.0,23,False,False,False,False,1,Africa,Europe,North America
2026,,Group Stage,Arlington Stadium,Arlington,Japan,1.0,1.0,Sweden,,United States/Canada/Mexico,2020,0.0,Draw,False,False,True,,Group Stage,False,2.0,23,False,False,False,False,1,Asia,Europe,North America
2026,,Group Stage,Los Angeles Stadium,Los Angeles,Turkey,3.0,2.0,United States,,United States/Canada/Mexico,2020,1.0,Home Win,True,False,False,Narrow,Group Stage,False,5.0,23,True,False,False,False,1,Europe,North America,North America
2026,,Group Stage,Santa Clara Stadium,Santa Clara,Paraguay,0.0,0.0,Australia,,United States/Canada/Mexico,2020,0.0,Draw,False,False,True,,Group Stage,False,0.0,23,False,False,False,False,1,South America,Oceania,North America
2026,,Group Stage,Foxborough Stadium,Foxborough,Norway,1.0,4.0,France,,United States/Canada/Mexico,2020,3.0,Away Win,False,True,False,Rout,Group Stage,False,5.0,23,False,False,False,False,1,Europe,Europe,North America
2026,,Group Stage,Toronto Stadium,Toronto,Senegal,5.0,0.0,Iraq,,United States/Canada/Mexico,2020,5.0,Home Win,True,False,False,Rout,Group Stage,False,5.0,23,False,False,False,False,1,Africa,Asia,North America
2026,,Group Stage,Houston Stadium,Houston,Cape Verde,0.0,0.0,Saudi Arabia,,United States/Canada/Mexico,2020,0.0,Draw,False,False,True,,Group Stage,False,0.0,23,False,False,False,False,1,Africa,Asia,North America
2026,,Group Stage,Zapopan Stadium,Zapopan,Uruguay,0.0,1.0,Spain,,United States/Canada/Mexico,2020,1.0,Away Win,False,True,False,Narrow,Group Stage,False,1.0,23,False,False,False,False,1,South America,Europe,North America
2026,,Group Stage,Vancouver Stadium,Vancouver,New Zealand,1.0,5.0,Belgium,,United States/Canada/Mexico,2020,4.0,Away Win,False,True,False,Rout,Group Stage,False,6.0,23,False,False,False,False,1,Oceania,Europe,North America
2026,,Group Stage,Seattle Stadium,Seattle,Egypt,1.0,1.0,Iran,,United States/Canada/Mexico,2020,0.0,Draw,False,False,True,,Group Stage,False,2.0,23,False,False,False,False,1,Africa,Asia,North America
2026,,Group Stage,New Jersey Stadium,New Jersey,Panama,0.0,2.0,England,,United States/Canada/Mexico,2020,2.0,Away Win,False,True,False,Clear,Group Stage,False,2.0,23,False,False,False,False,1,North America,Europe,North America
2026,,Group Stage,Philadelphia Stadium,Philadelphia,Croatia,2.0,1.0,Ghana,,United States/Canada/Mexico,2020,1.0,Home Win,True,False,False,Narrow,Group Stage,False,3.0,23,False,False,False,False,1,Europe,Africa,North America
2026,,Round of 32,Los Angeles Stadium,Los Angeles,South Africa,0.0,1.0,Canada,,United States/Canada/Mexico,2020,1.0,Away Win,False,True,False,Narrow,Round of 32,True,1.0,23,True,False,False,False,2,Africa,North America,North America
2026,,Round of 32,Boston Stadium,Boston,Germany,1.0,1.0,Paraguay,Paraguay win on penalties (4 - 3),United States/Canada/Mexico,2020,0.0,Draw,False,False,True,,Round of 32,True,2.0,23,False,False,True,True,2,Europe,South America,North America
2026,,Round of 32,Estadio Monterrey,Monterrey,Netherlands,1.0,1.0,Morocco,Morocco win on penalties (3 - 2),United States/Canada/Mexico,2020,0.0,Draw,False,False,True,,Round of 32,True,2.0,23,False,False,True,True,2,Europe,Africa,North America
2026,,Round of 32,Houston Stadium,Houston,Brazil,2.0,1.0,Japan,,United States/Canada/Mexico,2020,1.0,Home Win,True,False,False,Narrow,Round of 32,True,3.0,23,False,False,False,False,2,South America,Asia,North America
2026,,Round of 32,New York New Jersey Stadium,New Jersey,France,3.0,0.0,Sweden,,United States/Canada/Mexico,2020,3.0,Home Win,True,False,False,Rout,Round of 32,True,3.0,23,False,False,False,False,2,Europe,Europe,North America
2026,,Round of 32,Dallas Stadium,Dallas,Ivory Coast,1.0,2.0,Norway,,United States/Canada/Mexico,2020,1.0,Away Win,False,True,False,Narrow,Round of 32,True,3.0,23,False,False,False,False,2,Africa,Europe,North America
2026,,Round of 32,Mexico City Stadium,Mexico City,Mexico,2.0,0.0,Ecuador,,United States/Canada/Mexico,2020,2.0,Home Win,True,False,False,Clear,Round of 32,True,2.0,23,True,False,False,False,2,North America,South America,North America
2026,,Round of 32,Atlanta Stadium,Atlanta,England,2.0,1.0,DR Congo,,United States/Canada/Mexico,2020,1.0,Home Win,True,False,False,Narrow,Round of 32,True,3.0,23,False,False,False,False,2,Europe,Africa,North America
2026,,Round of 32,Seattle Stadium,Seattle,Belgium,3.0,2.0,Senegal,Belgium win after extra time,United States/Canada/Mexico,2020,1.0,Home Win,True,False,False,Narrow,Round of 32,True,5.0,23,False,True,False,False,2,Europe,Africa,North America
2026,,Round of 32,San Francisco Bay Area Stadium,San Francisco,United States,2.0,0.0,Bosnia and Herzegovina,,United States/Canada/Mexico,2020,2.0,Home Win,True,False,False,Clear,Round of 32,True,2.0,23,True,False,False,False,2,North America,Europe,North America
